Idade;Sexo;Grau_Escolaridade;Salario;Tempo_Emprego;Moradia;Valor_Emprestimo;Proposito;Taxa;Comprometimento_Renda;Score_Credito;Inadimplencias_Anteriores;Credito_Concedido
26.0;feminino;Tecnólogo;65931.0;5;HIPOTECA;9600.0;PESSOAL;6.62;0.15;590;Yes;0
23.0;feminino;Segundo Grau;65963.0;2;HIPOTECA;4800.0;EDUCACIONAL;12.42;0.07;621;Yes;0
26.0;masculino;Tecnólogo;44495.0;3;ALUGUEL;6400.0;MÉDICO;5.99;0.14;644;Yes;0
23.0;feminino;Tecnólogo;45302.0;2;ALUGUEL;6400.0;QUITAÇÃO;11.01;0.14;650;Yes;0
23.0;masculino;Bacharel;65487.0;0;HIPOTECA;6000.0;MÉDICO;6.03;0.09;642;No;0
26.0;masculino;Tecnólogo;46166.0;2;ALUGUEL;6400.0;PESSOAL;9.88;0.14;618;No;0
23.0;masculino;Segundo Grau;65597.0;2;HIPOTECA;7000.0;PROJETO;6.62;0.11;635;Yes;0
25.0;masculino;Segundo Grau;65881.0;3;PRÓPRIA;15000.0;EDUCACIONAL;11.01;0.23;640;No;0
22.0;feminino;Tecnólogo;65809.0;1;HIPOTECA;7000.0;MÉDICO;10.65;0.11;679;No;0
23.0;feminino;Bacharel;65724.0;3;HIPOTECA;8500.0;PROJETO;12.42;0.13;592;No;0
25.0;feminino;Segundo Grau;46520.0;0;ALUGUEL;6400.0;PROJETO;7.88;0.14;608;Yes;0
24.0;masculino;Mestrado;48410.0;5;ALUGUEL;6400.0;PESSOAL;10.36;0.13;619;Yes;0
25.0;masculino;Bacharel;50859.0;0;ALUGUEL;6400.0;MÉDICO;14.79;0.13;614;Yes;0
22.0;masculino;Tecnólogo;65834.0;0;PRÓPRIA;25000.0;PESSOAL;11.01;0.38;690;Yes;0
22.0;feminino;Bacharel;46652.0;2;ALUGUEL;6400.0;QUITAÇÃO;20.0;0.14;664;No;1
25.0;feminino;Mestrado;65852.0;4;HIPOTECA;7000.0;PROJETO;18.64;0.11;688;No;0
26.0;feminino;Mestrado;56121.0;5;ALUGUEL;6400.0;MÉDICO;9.67;0.11;682;No;0
22.0;feminino;Bacharel;56700.0;0;ALUGUEL;6400.0;EDUCACIONAL;11.01;0.11;680;Yes;0
22.0;masculino;Bacharel;65701.0;2;HIPOTECA;15000.0;MÉDICO;11.99;0.23;597;Yes;0
23.0;feminino;Tecnólogo;65560.0;0;HIPOTECA;5000.0;QUITAÇÃO;9.99;0.08;587;No;0
26.0;feminino;Tecnólogo;58786.0;5;HIPOTECA;15000.0;EDUCACIONAL;5.99;0.26;627;No;1
24.0;feminino;Tecnólogo;65925.0;0;HIPOTECA;5000.0;PESSOAL;5.42;0.08;643;No;0
22.0;feminino;Bacharel;58475.0;1;HIPOTECA;6500.0;PROJETO;15.99;0.11;535;No;1
25.0;masculino;Segundo Grau;66100.0;2;HIPOTECA;5500.0;EDUCACIONAL;10.59;0.08;624;Yes;0
26.0;masculino;Tecnólogo;58724.0;1;ALUGUEL;6400.0;QUITAÇÃO;13.47;0.11;618;Yes;0
23.0;masculino;Segundo Grau;65742.0;0;HIPOTECA;1400.0;QUITAÇÃO;5.42;0.02;636;No;0
25.0;masculino;Segundo Grau;60776.0;5;ALUGUEL;6400.0;REFORMA;9.91;0.11;632;No;0
25.0;masculino;Bacharel;58686.0;4;HIPOTECA;2250.0;PESSOAL;8.49;0.04;675;No;1
23.0;feminino;Segundo Grau;61320.0;1;ALUGUEL;6400.0;EDUCACIONAL;20.0;0.1;586;No;0
24.0;feminino;Tecnólogo;65882.0;3;HIPOTECA;13000.0;PESSOAL;7.49;0.2;557;Yes;0
21.0;masculino;Segundo Grau;58379.0;0;HIPOTECA;18000.0;QUITAÇÃO;15.62;0.31;589;No;1
23.0;masculino;Bacharel;60813.0;0;ALUGUEL;6400.0;PROJETO;6.91;0.11;606;No;0
24.0;masculino;Tecnólogo;65559.0;0;HIPOTECA;8500.0;REFORMA;10.99;0.13;653;Yes;0
25.0;feminino;Segundo Grau;67014.0;2;ALUGUEL;6400.0;EDUCACIONAL;10.71;0.1;670;Yes;0
22.0;masculino;Bacharel;65692.0;3;HIPOTECA;5000.0;EDUCACIONAL;15.62;0.08;517;Yes;0
24.0;feminino;Bacharel;60175.0;1;ALUGUEL;6400.0;MÉDICO;11.01;0.11;672;No;1
22.0;masculino;Tecnólogo;65436.0;0;PRÓPRIA;2000.0;PROJETO;10.99;0.03;678;No;0
25.0;masculino;Bacharel;65517.0;3;HIPOTECA;12000.0;PESSOAL;16.49;0.18;706;No;0
24.0;masculino;Tecnólogo;65726.0;0;HIPOTECA;8000.0;PESSOAL;7.49;0.12;631;Yes;0
24.0;masculino;Tecnólogo;65604.0;2;HIPOTECA;8000.0;PESSOAL;10.99;0.12;646;No;0
24.0;masculino;Bacharel;73205.0;5;ALUGUEL;6400.0;QUITAÇÃO;11.01;0.09;728;No;0
23.0;masculino;Segundo Grau;65676.0;0;HIPOTECA;8800.0;MÉDICO;10.99;0.13;592;Yes;0
22.0;feminino;Mestrado;75980.0;2;ALUGUEL;6400.0;PESSOAL;11.71;0.08;699;Yes;0
22.0;feminino;Bacharel;76442.0;1;ALUGUEL;6400.0;EDUCACIONAL;8.49;0.08;586;Yes;0
24.0;masculino;Bacharel;65728.0;2;HIPOTECA;4000.0;PROJETO;5.42;0.06;684;No;0
23.0;feminino;Bacharel;66243.0;0;HIPOTECA;2000.0;PESSOAL;5.42;0.03;611;Yes;0
24.0;masculino;Segundo Grau;65674.0;0;HIPOTECA;11000.0;PROJETO;5.42;0.17;670;No;0
24.0;masculino;Bacharel;78536.0;5;ALUGUEL;6400.0;QUITAÇÃO;10.65;0.08;614;No;0
24.0;feminino;Tecnólogo;79117.0;4;ALUGUEL;6400.0;PROJETO;9.99;0.08;651;Yes;0
23.0;feminino;Segundo Grau;65452.0;1;HIPOTECA;3000.0;PROJETO;5.42;0.05;551;Yes;0
21.0;feminino;Bacharel;84775.0;0;ALUGUEL;6400.0;PESSOAL;17.49;0.08;593;No;0
22.0;masculino;Segundo Grau;66125.0;4;HIPOTECA;3000.0;QUITAÇÃO;10.0;0.05;627;Yes;0
25.0;feminino;Tecnólogo;65729.0;2;HIPOTECA;13000.0;REFORMA;6.92;0.2;639;No;0
22.0;feminino;Tecnólogo;86831.0;0;ALUGUEL;6400.0;EDUCACIONAL;13.11;0.07;568;No;0
22.0;masculino;Bacharel;87528.0;0;ALUGUEL;6400.0;EDUCACIONAL;6.91;0.07;640;No;0
26.0;masculino;Bacharel;66249.0;1;HIPOTECA;5000.0;MÉDICO;5.79;0.08;652;Yes;0
25.0;feminino;Mestrado;90940.0;0;ALUGUEL;6400.0;PESSOAL;15.99;0.07;489;Yes;0
26.0;masculino;Segundo Grau;83748.0;4;ALUGUEL;6400.0;EDUCACIONAL;16.4;0.08;590;No;1
26.0;masculino;Segundo Grau;65809.0;5;HIPOTECA;7200.0;REFORMA;5.42;0.11;609;Yes;0
25.0;masculino;Tecnólogo;65862.0;3;HIPOTECA;4000.0;PESSOAL;11.11;0.06;611;Yes;0
24.0;feminino;Tecnólogo;91270.0;3;ALUGUEL;6400.0;PROJETO;10.36;0.07;619;Yes;0
24.0;masculino;Segundo Grau;92838.0;4;ALUGUEL;6400.0;EDUCACIONAL;7.51;0.07;611;Yes;0
25.0;feminino;Tecnólogo;65581.0;1;HIPOTECA;8000.0;PROJETO;6.92;0.12;666;Yes;0
25.0;masculino;Segundo Grau;65576.0;4;HIPOTECA;8400.0;MÉDICO;11.11;0.13;615;Yes;0
24.0;feminino;Bacharel;97131.0;3;ALUGUEL;6400.0;MÉDICO;7.49;0.07;650;Yes;0
21.0;masculino;Segundo Grau;65988.0;2;PRÓPRIA;20000.0;PROJETO;10.74;0.3;658;No;0
25.0;masculino;Tecnólogo;65667.0;4;HIPOTECA;5100.0;QUITAÇÃO;9.62;0.08;650;No;0
24.0;feminino;Bacharel;112996.0;2;ALUGUEL;6400.0;PROJETO;13.23;0.06;534;Yes;0
22.0;feminino;Tecnólogo;132755.0;1;ALUGUEL;6400.0;MÉDICO;9.32;0.05;568;Yes;0
25.0;feminino;Tecnólogo;65844.0;4;HIPOTECA;6000.0;EDUCACIONAL;6.17;0.09;664;No;0
25.0;masculino;Bacharel;133790.0;3;ALUGUEL;6400.0;PROJETO;13.67;0.05;655;No;0
24.0;masculino;Segundo Grau;135523.0;3;ALUGUEL;6400.0;REFORMA;6.62;0.05;672;Yes;0
22.0;feminino;Segundo Grau;65405.0;0;HIPOTECA;13200.0;QUITAÇÃO;9.99;0.2;653;No;0
22.0;masculino;Bacharel;65663.0;0;HIPOTECA;12000.0;EDUCACIONAL;12.23;0.18;693;No;0
23.0;masculino;Bacharel;58716.0;4;HIPOTECA;1400.0;MÉDICO;14.83;0.02;701;No;1
24.0;feminino;Tecnólogo;94130.0;6;ALUGUEL;6800.0;QUITAÇÃO;10.99;0.07;597;Yes;0
24.0;feminino;Segundo Grau;65975.0;2;HIPOTECA;4000.0;REFORMA;9.99;0.06;611;Yes;0
26.0;masculino;Bacharel;65862.0;4;HIPOTECA;10000.0;EDUCACIONAL;8.88;0.15;652;Yes;0
24.0;masculino;Segundo Grau;90080.0;2;ALUGUEL;6800.0;QUITAÇÃO;20.0;0.08;666;No;1
26.0;masculino;Tecnólogo;58902.0;7;HIPOTECA;5000.0;MÉDICO;7.14;0.08;579;No;1
26.0;feminino;Tecnólogo;105936.0;4;ALUGUEL;6800.0;EDUCACIONAL;12.99;0.06;681;Yes;0
23.0;masculino;Segundo Grau;66123.0;1;HIPOTECA;2700.0;MÉDICO;11.86;0.04;600;Yes;0
22.0;feminino;Tecnólogo;65908.0;1;HIPOTECA;4000.0;MÉDICO;13.98;0.06;587;No;0
23.0;masculino;Tecnólogo;149673.0;1;ALUGUEL;6800.0;QUITAÇÃO;6.03;0.05;671;No;0
24.0;masculino;Bacharel;29863.0;0;ALUGUEL;6825.0;MÉDICO;5.42;0.23;644;Yes;0
26.0;masculino;Tecnólogo;44903.0;2;ALUGUEL;6825.0;PROJETO;7.49;0.15;609;No;0
23.0;feminino;Tecnólogo;89015.0;2;ALUGUEL;6825.0;QUITAÇÃO;10.99;0.08;588;Yes;0
25.0;feminino;Mestrado;51196.0;2;ALUGUEL;6850.0;PROJETO;11.01;0.13;667;No;0
22.0;masculino;Tecnólogo;57573.0;3;ALUGUEL;6850.0;QUITAÇÃO;10.65;0.12;668;No;1
25.0;masculino;Segundo Grau;69592.0;4;ALUGUEL;6850.0;MÉDICO;11.01;0.1;574;Yes;0
23.0;feminino;Bacharel;65923.0;4;HIPOTECA;10000.0;EDUCACIONAL;11.49;0.15;667;No;0
22.0;feminino;Segundo Grau;73025.0;0;ALUGUEL;6850.0;EDUCACIONAL;7.14;0.09;630;No;0
25.0;masculino;Bacharel;97337.0;3;ALUGUEL;6875.0;MÉDICO;11.86;0.07;590;Yes;0
24.0;masculino;Segundo Grau;65787.0;3;HIPOTECA;15600.0;MÉDICO;13.61;0.24;581;Yes;0
22.0;feminino;Bacharel;34425.0;2;ALUGUEL;6900.0;QUITAÇÃO;9.99;0.2;639;No;0
24.0;feminino;Bacharel;40223.0;2;ALUGUEL;6900.0;REFORMA;17.56;0.17;583;No;1
24.0;masculino;Segundo Grau;57851.0;4;ALUGUEL;6900.0;MÉDICO;9.88;0.12;539;Yes;0
25.0;masculino;Segundo Grau;70728.0;3;ALUGUEL;6900.0;PROJETO;7.66;0.1;547;Yes;0
23.0;masculino;Tecnólogo;65448.0;2;PRÓPRIA;6000.0;PROJETO;7.51;0.09;629;No;0
23.0;masculino;Segundo Grau;58629.0;0;HIPOTECA;16800.0;QUITAÇÃO;14.59;0.29;603;No;1
26.0;masculino;Segundo Grau;65673.0;4;HIPOTECA;10000.0;REFORMA;7.51;0.15;610;Yes;0
25.0;feminino;Mestrado;65561.0;1;HIPOTECA;16000.0;PESSOAL;11.01;0.24;660;No;0
23.0;feminino;Bacharel;65821.0;1;HIPOTECA;10000.0;PROJETO;9.88;0.15;632;No;0
21.0;masculino;Tecnólogo;30733.0;0;ALUGUEL;6925.0;EDUCACIONAL;11.71;0.23;629;No;0
26.0;feminino;Mestrado;65927.0;3;HIPOTECA;14000.0;PESSOAL;7.88;0.21;642;No;0
26.0;masculino;Tecnólogo;41510.0;1;ALUGUEL;6925.0;QUITAÇÃO;15.99;0.17;561;No;1
22.0;feminino;Segundo Grau;94757.0;0;ALUGUEL;6925.0;PROJETO;9.62;0.07;625;Yes;0
21.0;masculino;Tecnólogo;58454.0;0;HIPOTECA;3500.0;EDUCACIONAL;10.25;0.06;618;No;1
21.0;feminino;Segundo Grau;65675.0;0;HIPOTECA;10000.0;PESSOAL;11.01;0.15;656;Yes;0
26.0;masculino;Tecnólogo;65759.0;4;HIPOTECA;10800.0;PESSOAL;7.88;0.16;691;Yes;0
22.0;masculino;Tecnólogo;30996.0;0;ALUGUEL;7000.0;PESSOAL;13.85;0.23;582;Yes;0
24.0;masculino;Bacharel;66162.0;1;PRÓPRIA;1200.0;EDUCACIONAL;13.11;0.02;686;No;0
21.0;feminino;Segundo Grau;65368.0;0;HIPOTECA;13000.0;PROJETO;7.51;0.2;580;Yes;0
22.0;feminino;Bacharel;31004.0;0;ALUGUEL;7000.0;MÉDICO;12.87;0.23;685;Yes;0
25.0;masculino;Bacharel;32252.0;3;ALUGUEL;7000.0;QUITAÇÃO;6.92;0.22;678;Yes;0
24.0;feminino;Tecnólogo;66079.0;0;PRÓPRIA;10000.0;PESSOAL;10.99;0.15;665;No;0
22.0;masculino;Segundo Grau;65671.0;1;HIPOTECA;9000.0;PESSOAL;7.51;0.14;485;Yes;0
25.0;masculino;Tecnólogo;65811.0;5;PRÓPRIA;8000.0;REFORMA;11.83;0.12;658;No;0
24.0;masculino;Segundo Grau;65918.0;1;HIPOTECA;8525.0;MÉDICO;8.59;0.13;605;Yes;0
21.0;masculino;Tecnólogo;32432.0;0;ALUGUEL;7000.0;PESSOAL;14.84;0.22;638;No;1
24.0;feminino;Bacharel;66012.0;5;HIPOTECA;8700.0;PROJETO;7.05;0.13;690;No;0
23.0;masculino;Tecnólogo;32492.0;0;ALUGUEL;7000.0;MÉDICO;7.4;0.22;578;Yes;0
23.0;masculino;Bacharel;33304.0;0;ALUGUEL;7000.0;PESSOAL;13.79;0.21;594;Yes;0
24.0;feminino;Segundo Grau;65899.0;0;HIPOTECA;9000.0;MÉDICO;11.14;0.14;653;No;0
21.0;masculino;Mestrado;34055.0;0;ALUGUEL;7000.0;EDUCACIONAL;5.99;0.21;650;Yes;0
24.0;feminino;Mestrado;65764.0;4;HIPOTECA;3000.0;QUITAÇÃO;7.05;0.05;709;Yes;0
22.0;feminino;Tecnólogo;66013.0;1;HIPOTECA;7000.0;PESSOAL;8.94;0.11;577;No;0
24.0;feminino;Segundo Grau;34285.0;2;ALUGUEL;7000.0;PESSOAL;15.62;0.2;590;No;1
22.0;masculino;Segundo Grau;58543.0;0;HIPOTECA;12000.0;EDUCACIONAL;16.0;0.2;571;No;1
23.0;masculino;Tecnólogo;65909.0;3;HIPOTECA;3000.0;QUITAÇÃO;11.01;0.05;700;Yes;0
26.0;masculino;Mestrado;65740.0;4;HIPOTECA;9000.0;QUITAÇÃO;8.94;0.14;706;Yes;0
25.0;masculino;Segundo Grau;33803.0;2;ALUGUEL;7000.0;MÉDICO;9.76;0.21;654;Yes;0
23.0;feminino;Segundo Grau;34235.0;0;ALUGUEL;7000.0;EDUCACIONAL;10.62;0.2;620;Yes;0
23.0;feminino;Segundo Grau;65519.0;0;HIPOTECA;13650.0;EDUCACIONAL;11.01;0.21;609;No;0
23.0;feminino;Bacharel;34638.0;0;ALUGUEL;7000.0;QUITAÇÃO;7.88;0.2;594;Yes;0
23.0;masculino;Bacharel;66221.0;0;PRÓPRIA;2800.0;QUITAÇÃO;14.42;0.04;652;Yes;0
25.0;masculino;Bacharel;34898.0;5;ALUGUEL;7000.0;QUITAÇÃO;10.0;0.2;634;Yes;0
26.0;feminino;Tecnólogo;35554.0;5;ALUGUEL;7000.0;MÉDICO;6.92;0.2;568;Yes;0
23.0;masculino;Tecnólogo;65805.0;0;HIPOTECA;13500.0;MÉDICO;9.63;0.21;550;Yes;0
23.0;feminino;Tecnólogo;35307.0;1;ALUGUEL;7000.0;QUITAÇÃO;12.73;0.2;657;Yes;0
26.0;feminino;Bacharel;35426.0;0;ALUGUEL;7000.0;MÉDICO;5.42;0.2;613;No;0
23.0;feminino;Segundo Grau;35205.0;2;ALUGUEL;7000.0;MÉDICO;7.49;0.2;588;Yes;0
23.0;feminino;Bacharel;37092.0;0;ALUGUEL;7000.0;PROJETO;12.69;0.19;584;Yes;0
22.0;masculino;Tecnólogo;36908.0;0;ALUGUEL;7000.0;MÉDICO;8.9;0.19;658;Yes;0
21.0;feminino;Mestrado;37353.0;0;ALUGUEL;7000.0;PESSOAL;10.99;0.19;608;No;1
21.0;feminino;Mestrado;65525.0;0;HIPOTECA;8000.0;MÉDICO;11.36;0.12;695;Yes;0
22.0;masculino;Mestrado;36699.0;0;ALUGUEL;7000.0;QUITAÇÃO;16.49;0.19;638;No;1
26.0;masculino;Mestrado;65999.0;6;PRÓPRIA;5000.0;EDUCACIONAL;7.51;0.08;651;Yes;0
24.0;masculino;Mestrado;66320.0;5;HIPOTECA;8000.0;PESSOAL;8.63;0.12;626;No;0
22.0;feminino;Bacharel;36954.0;3;ALUGUEL;7000.0;MÉDICO;9.62;0.19;647;No;1
25.0;feminino;Tecnólogo;37218.0;1;ALUGUEL;7000.0;MÉDICO;10.62;0.19;654;No;0
26.0;masculino;Mestrado;65988.0;3;HIPOTECA;7000.0;REFORMA;7.49;0.11;574;Yes;0
25.0;masculino;Segundo Grau;37333.0;4;ALUGUEL;7000.0;MÉDICO;7.74;0.19;571;No;0
22.0;masculino;Segundo Grau;36879.0;2;ALUGUEL;7000.0;MÉDICO;17.58;0.19;524;No;1
22.0;masculino;Tecnólogo;65947.0;0;HIPOTECA;3500.0;QUITAÇÃO;6.39;0.05;554;Yes;0
26.0;masculino;Tecnólogo;37201.0;2;ALUGUEL;7000.0;MÉDICO;10.71;0.19;674;Yes;0
25.0;masculino;Segundo Grau;66043.0;0;HIPOTECA;8000.0;PESSOAL;6.92;0.12;574;No;0
21.0;masculino;Bacharel;37833.0;0;ALUGUEL;7000.0;QUITAÇÃO;7.29;0.19;610;Yes;0
24.0;feminino;Bacharel;38027.0;2;ALUGUEL;7000.0;PROJETO;16.63;0.18;646;Yes;0
25.0;feminino;Bacharel;38159.0;2;ALUGUEL;7000.0;EDUCACIONAL;7.51;0.18;651;Yes;0
26.0;masculino;Mestrado;38360.0;3;ALUGUEL;7000.0;EDUCACIONAL;11.01;0.18;675;Yes;0
25.0;feminino;Mestrado;38120.0;3;ALUGUEL;7000.0;EDUCACIONAL;7.88;0.18;680;Yes;0
22.0;feminino;Bacharel;38686.0;0;ALUGUEL;7000.0;EDUCACIONAL;11.83;0.18;573;Yes;0
21.0;masculino;Bacharel;39347.0;0;ALUGUEL;7000.0;PROJETO;11.49;0.18;652;Yes;0
24.0;masculino;Mestrado;66465.0;0;HIPOTECA;12000.0;QUITAÇÃO;11.01;0.18;700;Yes;0
24.0;masculino;Tecnólogo;66414.0;2;HIPOTECA;3300.0;REFORMA;7.66;0.05;659;No;0
24.0;feminino;Segundo Grau;59120.0;2;HIPOTECA;9800.0;QUITAÇÃO;15.7;0.17;545;No;1
25.0;feminino;Mestrado;66380.0;2;HIPOTECA;12000.0;REFORMA;9.63;0.18;623;No;0
22.0;masculino;Mestrado;66772.0;0;HIPOTECA;7500.0;EDUCACIONAL;10.59;0.11;688;Yes;0
23.0;masculino;Segundo Grau;39521.0;1;ALUGUEL;7000.0;REFORMA;14.26;0.18;623;No;1
22.0;masculino;Bacharel;39660.0;0;ALUGUEL;7000.0;QUITAÇÃO;6.62;0.18;711;Yes;0
24.0;masculino;Bacharel;39776.0;0;ALUGUEL;7000.0;MÉDICO;13.98;0.18;574;Yes;0
22.0;feminino;Tecnólogo;40408.0;1;ALUGUEL;7000.0;PROJETO;7.29;0.17;601;No;0
26.0;masculino;Tecnólogo;66453.0;6;HIPOTECA;10000.0;REFORMA;8.94;0.15;692;Yes;0
22.0;feminino;Tecnólogo;66413.0;3;HIPOTECA;4000.0;PESSOAL;12.53;0.06;679;Yes;0
26.0;feminino;Segundo Grau;66249.0;1;PRÓPRIA;24250.0;REFORMA;12.18;0.37;475;Yes;0
23.0;masculino;Segundo Grau;40822.0;0;ALUGUEL;7000.0;EDUCACIONAL;6.62;0.17;553;Yes;0
23.0;feminino;Bacharel;40532.0;2;ALUGUEL;7000.0;PROJETO;7.9;0.17;692;Yes;0
23.0;feminino;Bacharel;40498.0;0;ALUGUEL;7000.0;QUITAÇÃO;13.61;0.17;633;Yes;0
22.0;feminino;Tecnólogo;58975.0;0;HIPOTECA;12000.0;EDUCACIONAL;12.42;0.2;646;No;1
26.0;masculino;Segundo Grau;66431.0;6;HIPOTECA;4800.0;PESSOAL;11.01;0.07;598;No;0
24.0;masculino;Mestrado;59036.0;0;HIPOTECA;8000.0;EDUCACIONAL;11.01;0.14;699;No;1
22.0;feminino;Segundo Grau;40983.0;0;ALUGUEL;7000.0;QUITAÇÃO;11.01;0.17;557;No;0
24.0;feminino;Segundo Grau;40928.0;4;ALUGUEL;7000.0;MÉDICO;14.27;0.17;645;No;1
24.0;feminino;Tecnólogo;41172.0;1;ALUGUEL;7000.0;PESSOAL;13.61;0.17;668;No;0
26.0;feminino;Tecnólogo;41547.0;6;ALUGUEL;7000.0;PROJETO;8.0;0.17;672;No;0
24.0;masculino;Mestrado;41841.0;0;ALUGUEL;7000.0;QUITAÇÃO;13.16;0.17;708;No;1
23.0;feminino;Bacharel;42416.0;2;ALUGUEL;7000.0;PESSOAL;10.99;0.17;660;No;0
23.0;masculino;Tecnólogo;42918.0;1;ALUGUEL;7000.0;MÉDICO;11.99;0.16;650;No;1
20.0;feminino;Tecnólogo;42674.0;0;ALUGUEL;7000.0;MÉDICO;13.61;0.16;636;Yes;0
22.0;feminino;Bacharel;66699.0;0;PRÓPRIA;8000.0;EDUCACIONAL;11.01;0.12;684;No;0
24.0;masculino;Bacharel;43136.0;0;ALUGUEL;7000.0;MÉDICO;12.69;0.16;582;No;0
26.0;feminino;Tecnólogo;66875.0;2;HIPOTECA;5000.0;EDUCACIONAL;16.82;0.07;659;No;0
23.0;feminino;Mestrado;43253.0;0;ALUGUEL;7000.0;QUITAÇÃO;6.03;0.16;564;Yes;0
24.0;feminino;Bacharel;67039.0;2;PRÓPRIA;1000.0;PROJETO;8.59;0.01;597;Yes;0
25.0;feminino;Segundo Grau;66768.0;4;HIPOTECA;3000.0;REFORMA;10.99;0.04;631;Yes;0
25.0;masculino;Segundo Grau;59746.0;1;HIPOTECA;6000.0;PESSOAL;15.23;0.1;646;No;1
24.0;feminino;Mestrado;43339.0;0;ALUGUEL;7000.0;PESSOAL;5.99;0.16;624;Yes;0
26.0;masculino;Tecnólogo;43149.0;4;ALUGUEL;7000.0;PROJETO;10.99;0.16;670;Yes;0
23.0;feminino;Tecnólogo;66937.0;0;HIPOTECA;5500.0;EDUCACIONAL;6.03;0.08;563;Yes;0
23.0;feminino;Segundo Grau;42867.0;0;ALUGUEL;7000.0;EDUCACIONAL;10.99;0.16;644;No;0
22.0;masculino;Bacharel;66889.0;2;HIPOTECA;25000.0;QUITAÇÃO;12.42;0.37;675;No;0
25.0;masculino;Tecnólogo;42820.0;4;ALUGUEL;7000.0;PESSOAL;8.94;0.16;661;Yes;0
23.0;masculino;Mestrado;67132.0;3;HIPOTECA;2100.0;EDUCACIONAL;11.49;0.03;691;No;0
21.0;feminino;Segundo Grau;42781.0;0;ALUGUEL;7000.0;PROJETO;11.34;0.16;623;No;0
21.0;masculino;Segundo Grau;35775.0;0;ALUGUEL;7000.0;MÉDICO;12.61;0.2;583;No;1
23.0;feminino;Bacharel;66787.0;0;HIPOTECA;1925.0;MÉDICO;10.59;0.03;643;Yes;0
22.0;masculino;Segundo Grau;43483.0;0;ALUGUEL;7000.0;QUITAÇÃO;9.99;0.16;628;Yes;0
24.0;masculino;Mestrado;67251.0;2;HIPOTECA;5500.0;PROJETO;5.99;0.08;689;Yes;0
22.0;masculino;Bacharel;36375.0;0;ALUGUEL;7000.0;EDUCACIONAL;14.22;0.19;624;No;1
24.0;masculino;Bacharel;44144.0;1;ALUGUEL;7000.0;MÉDICO;6.03;0.16;668;No;0
23.0;feminino;Tecnólogo;44406.0;0;ALUGUEL;7000.0;EDUCACIONAL;7.9;0.16;499;Yes;0
23.0;masculino;Tecnólogo;44117.0;1;ALUGUEL;7000.0;PROJETO;10.65;0.16;632;No;0
23.0;feminino;Segundo Grau;44198.0;0;ALUGUEL;7000.0;EDUCACIONAL;9.99;0.16;624;Yes;0
23.0;masculino;Tecnólogo;67149.0;1;HIPOTECA;15000.0;QUITAÇÃO;11.01;0.22;667;Yes;0
22.0;feminino;Segundo Grau;67040.0;0;HIPOTECA;12000.0;EDUCACIONAL;9.63;0.18;508;No;0
24.0;feminino;Tecnólogo;67131.0;0;PRÓPRIA;10000.0;EDUCACIONAL;10.37;0.15;622;Yes;0
25.0;feminino;Bacharel;36942.0;0;ALUGUEL;7000.0;EDUCACIONAL;11.01;0.19;499;No;1
26.0;feminino;Bacharel;44405.0;1;ALUGUEL;7000.0;PROJETO;8.94;0.16;677;No;0
26.0;masculino;Bacharel;44556.0;3;ALUGUEL;7000.0;PESSOAL;14.22;0.16;648;Yes;0
23.0;masculino;Tecnólogo;38230.0;0;ALUGUEL;7000.0;REFORMA;11.01;0.18;611;No;1
24.0;masculino;Segundo Grau;45293.0;3;ALUGUEL;7000.0;PESSOAL;9.99;0.15;616;Yes;0
24.0;feminino;Segundo Grau;45222.0;3;ALUGUEL;7000.0;MÉDICO;7.51;0.15;561;Yes;0
22.0;feminino;Tecnólogo;67251.0;0;HIPOTECA;5000.0;EDUCACIONAL;10.75;0.07;540;Yes;0
22.0;feminino;Mestrado;45619.0;2;ALUGUEL;7000.0;PESSOAL;10.95;0.15;642;Yes;0
25.0;feminino;Mestrado;45752.0;4;ALUGUEL;7000.0;QUITAÇÃO;12.42;0.15;606;Yes;0
25.0;masculino;Mestrado;45647.0;7;ALUGUEL;7000.0;PROJETO;7.14;0.15;649;No;0
21.0;feminino;Tecnólogo;59839.0;0;HIPOTECA;15000.0;PROJETO;15.58;0.25;610;No;1
21.0;masculino;Bacharel;45531.0;2;ALUGUEL;7000.0;QUITAÇÃO;10.99;0.15;660;Yes;0
23.0;feminino;Bacharel;66752.0;0;HIPOTECA;8000.0;PESSOAL;14.35;0.12;610;Yes;0
25.0;masculino;Bacharel;59829.0;0;HIPOTECA;5000.0;PESSOAL;9.88;0.08;595;No;1
23.0;masculino;Tecnólogo;45931.0;3;ALUGUEL;7000.0;PESSOAL;12.69;0.15;567;Yes;0
22.0;feminino;Bacharel;46038.0;1;ALUGUEL;7000.0;MÉDICO;11.01;0.15;610;Yes;0
25.0;masculino;Segundo Grau;66498.0;0;HIPOTECA;10000.0;PROJETO;8.94;0.15;537;Yes;0
22.0;masculino;Tecnólogo;39441.0;0;ALUGUEL;7000.0;PESSOAL;11.01;0.18;660;No;1
26.0;feminino;Bacharel;46770.0;2;ALUGUEL;7000.0;EDUCACIONAL;7.51;0.15;630;No;0
25.0;masculino;Mestrado;47128.0;2;ALUGUEL;7000.0;QUITAÇÃO;9.99;0.15;680;No;0
23.0;feminino;Bacharel;47191.0;0;ALUGUEL;7000.0;MÉDICO;11.14;0.15;528;Yes;0
